perturbagen,10007,1001,10013,10038,10046,10049,10051,10057,10058,10059,10099,10112,10123,10131,10146,10150,10153,10165,1017,10174,10180,1019,10190,102,10206,1021,1022,10221,10227,10237,10245,1026,1027,10270,10273,10276,10285,1029,10298,10318,10320,10329,10362,10398,10434,10450,10451,10489,10491,10493,10494,1050,10513,1052,10523,10525,10557,10559,10589,10606,10610,10617,1062,10641,10644,10652,10668,10670,10681,10682,10695,1070,10730,10732,10765,10775,10776,10782,10797,10810,10813,10818,10845,10857,10892,10898,10904,10915,10921,10953,10954,10962,10969,10972,10973,11000,11004,11007,11011,11014,11031,11041,11044,11065,11072,11073,11098,1111,11137,11142,11151,11157,11168,11182,11188,11200,1123,11230,11232,11261,11284,11319,11325,11344,1153,116832,1212,1213,124583,1277,128,1282,1385,1398,1399,142,1429,1445,1452,1454,1459,1465,147179,148022,1500,1509,1514,1534,154,16,1605,1616,1633,1635,1643,1647,1662,1666,1676,1677,1738,1759,178,1786,1788,1802,1829,1831,1845,1846,1848,1861,1870,1891,1906,1950,1956,1958,1978,1981,1983,1994,200081,200734,2017,2037,2042,2048,2058,2063,2064,2065,207,2109,211,2113,2115,2131,2146,2184,2185,2195,2222,226,2263,2264,2274,22794,22796,22809,22823,22827,22841,2288,22883,22887,22889,22905,22908,22926,22934,23,230,23011,23013,23014,23029,23038,23039,23061,23076,23077,2309,23097,23131,23139,23142,23149,23161,23200,23210,23212,23223,23224,23244,23271,23300,23321,23325,23326,23335,23338,23365,23368,23378,23386,23410,23443,23463,23499,23512,23522,2353,23530,23536,2356,23585,23588,23597,23635,23636,23647,23658,23659,23670,24149,25,2523,2534,2542,2548,2553,256364,25793,25803,25805,2582,25825,25839,25874,25932,25966,2597,25976,25987,26001,26020,26036,26054,26064,26128,26136,26227,2624,2625,26292,26511,26520,2673,2690,26993,27032,27095,27109,27242,27244,27336,27346,2736,2745,2767,2769,2770,2771,2778,2810,2817,2852,2886,2887,2896,28969,2908,29082,29083,291,29103,2920,2946,2954,2956,2958,2961,29763,29890,29911,29916,29928,29937,29978,30,30001,3028,3033,3066,30836,30849,3091,3098,310,3108,3122,3156,3157,3162,3202,3206,323,3251,3280,329,3300,3303,3308,3312,3315,332,3329,3337,3383,3385,3398,3416,3454,348,3480,3482,3486,3508,351,355,3551,3553,3566,3597,3611,3628,3638,3682,3693,3725,375346,3775,3800,3815,387,388650,3895,39,3909,392,3925,3930,3964,3978,3988,4016,4043,4067,4088,4125,4144,4154,4172,4200,4208,4216,4232,427,4282,4303,4312,4313,4331,4482,4582,4605,4609,4616,4638,4651,466,4690,47,4775,4776,4780,4783,4791,4792,4793,4794,481,4817,4836,4846,4850,4851,4860,4864,4891,4893,4925,4927,4931,4998,501,5018,5019,5048,5050,5054,5058,50810,50813,50814,50865,5092,5096,51001,51005,51015,51021,51024,51026,51031,51053,51056,5106,51070,51071,5108,51097,5110,5111,51116,51160,51170,51203,51282,51293,51335,51375,51382,51385,51422,51465,51466,51495,5154,51569,51599,51635,51719,51742,5211,5223,5236,5255,5257,5261,5287,5289,5290,5300,5321,533,5331,53343,5347,5355,5357,5359,5366,5373,54205,5423,5427,5438,54386,5440,54438,54442,54499,54505,54512,54541,54623,5467,5468,54681,54733,5480,54807,54850,54881,54915,54957,5498,55008,55011,55012,55033,55038,55111,55127,55129,55148,55179,5525,55256,5529,55324,5547,55556,55604,55608,55620,5566,55699,55746,55748,55793,5580,55818,55825,5583,55837,55847,5588,55893,55958,5601,5603,5607,5613,5627,5641,5654,56654,56889,56924,56940,5696,5699,56997,57019,57048,5708,5710,57147,57149,5715,5716,57178,57192,572,5720,5721,57215,57406,5743,5747,5770,57761,5777,57804,5782,5788,5792,5796,581,5827,5829,5831,5836,58472,58478,58497,58533,5867,5873,5880,5883,5889,5891,5898,5899,5900,5909,5921,5925,5927,595,596,5971,5982,5985,5986,5993,5997,6009,60493,6050,60528,6117,6118,6119,6182,6184,6193,6194,6195,622,6251,6253,6275,6284,6304,6342,6347,637,63874,6390,63933,64080,642,644,64422,64428,64429,6443,6461,6464,64746,64781,64943,6499,6500,65057,6509,65123,652,6597,6599,66008,6603,6616,6622,664,665,6657,6659,6676,6696,6697,670,6709,6714,672,6772,6774,6777,6790,6793,6804,6810,6812,6813,6832,6839,6850,6856,6894,6908,6909,6915,6919,6944,695,6988,6990,701,7015,7016,7020,7027,7043,7048,7074,7077,7082,7088,7099,7105,7106,7153,7157,7158,7159,7165,7168,7264,727,7296,7319,7358,7376,7398,7416,7466,7485,7494,7511,7538,7690,7750,780,7849,7852,7866,7867,7874,79006,7905,79071,79073,79080,79090,79094,79143,79170,79174,79187,79600,79643,79716,7982,79850,79902,79921,7994,79947,79961,80204,80212,80347,80349,8050,8061,80746,80758,808,8091,813,81533,81544,8202,8204,823,8243,8270,831,8312,8318,8321,8324,8349,835,836,83743,8396,840,84159,843,8440,8444,8446,84617,847,84722,8480,84890,8503,8508,8518,8520,85236,85377,8550,8553,8569,8573,8574,8607,8624,8678,868,8720,8726,8727,873,8731,874,8800,8804,8821,8826,8835,8837,8851,8869,8870,8878,8884,8895,890,8900,891,8914,896,8974,8985,899,89910,8996,9016,9019,902,9053,90861,9093,9097,9112,91137,9124,9126,9128,9133,9134,9143,9170,9181,9183,91949,9212,9217,9221,9246,9261,9267,9270,9275,9276,9289,93487,93594,9375,94239,9448,9455,9467,9488,949,9491,9517,9519,9531,9533,9552,958,960,9637,9641,965,9650,9653,9670,9686,9688,9690,9695,9697,9702,9703,9709,9710,9712,9738,976,9761,9797,9801,9805,9813,9817,983,9833,9842,9847,9851,9854,9868,9897,9903,991,9915,9917,9918,9924,9926,9928,993,994,9943,9961,998,9988
BCL2L11,-3.5010000000000003,0.78,1.26,-0.201,6.034,-2.576,1.56,-1.2109999999999999,0.7290000000000001,-1.025,2.989,0.925,-1.24,-0.06,1.403,0.29,2.7030000000000003,0.467,-2.9760000000000004,-1.166,-1.472,1.64,-2.571,1.15,-2.681,2.687,-0.203,-2.082,1.2209999999999999,0.475,1.7069999999999999,-0.1,-0.223,0.762,0.152,0.855,-2.121,-0.319,-3.5180000000000002,0.162,0.256,1.386,1.976,-2.342,-0.067,0.6809999999999999,-0.552,-1.536,2.23,-0.6509999999999999,-0.9670000000000001,0.24,-0.6759999999999999,-2.133,-0.055999999999999994,-3.135,5.379,-1.2109999999999999,-0.563,2.909,-1.227,0.722,0.8540000000000001,-1.401,-1.3780000000000001,-1.528,-0.8859999999999999,0.139,1.262,2.3609999999999998,-1.515,-0.331,0.731,1.264,-2.569,0.753,1.176,2.155,-0.22399999999999998,-0.139,-0.45899999999999996,-0.365,2.023,1.965,1.228,-0.856,0.11199999999999999,1.042,-0.159,1.34,2.295,0.862,0.6759999999999999,2.14,-1.234,-2.845,-1.24,1.4269999999999998,-2.79,1.0590000000000002,0.439,1.916,-3.638,0.45899999999999996,0.529,-2.079,2.7539999999999996,-0.521,-0.075,0.41700000000000004,-0.836,2.21,2.336,-3.5869999999999997,-1.239,2.4330000000000003,-1.729,0.889,0.055,1.4380000000000002,1.256,1.6769999999999998,1.126,2.285,1.051,1.117,0.242,1.1,-3.181,0.13,0.8440000000000001,0.9570000000000001,-0.722,-0.8420000000000001,-1.8230000000000002,1.4669999999999999,2.012,-0.33399999999999996,-0.263,-0.782,-2.469,-1.11,-0.133,1.381,-4.849,-0.077,1.74,2.2359999999999998,0.843,0.37,0.762,-1.3259999999999998,0.545,0.9790000000000001,1.955,-2.033,-0.024,0.8370000000000001,-2.338,-2.958,-0.6409999999999999,-0.284,-1.6980000000000002,-0.139,-2.675,-0.65,-0.522,-0.866,-0.375,0.698,-0.5820000000000001,-3.255,-1.258,-2.6710000000000003,-2.924,-2.298,2.355,0.654,2.694,1.874,-3.042,1.485,0.775,-4.537,1.127,-0.5820000000000001,-0.257,3.1210000000000004,-3.2289999999999996,-1.064,-0.287,1.819,0.816,4.4030000000000005,-1.315,-0.44299999999999995,1.291,-4.136,0.701,-0.107,-1.912,-1.9880000000000002,-0.07400000000000001,2.184,-2.2640000000000002,0.688,-0.537,1.661,-1.5630000000000002,-2.379,0.877,0.69,3.543,-2.588,0.3,1.7080000000000002,-0.545,-1.528,-0.40299999999999997,-0.9490000000000001,0.375,-1.9709999999999999,2.266,-1.005,-0.1,-2.853,0.27,-1.4769999999999999,2.408,0.105,-1.5930000000000002,-1.653,0.615,-3.306,3.102,-0.804,-0.706,-1.48,-2.675,-1.55,-2.164,3.428,1.172,-0.648,0.778,-4.409,-0.925,-2.551,-2.371,2.154,-2.52,2.2640000000000002,-0.588,-1.19,4.329,1.4709999999999999,0.27699999999999997,0.9690000000000001,1.807,0.8170000000000001,-0.09,-0.679,-0.342,1.107,-1.033,1.4669999999999999,-0.265,-1.485,-0.376,-2.6830000000000003,1.9809999999999999,1.493,-0.7859999999999999,1.829,-0.41,-1.421,-2.077,-1.3980000000000001,-0.7979999999999999,1.7719999999999998,1.453,0.25,-1.758,-2.334,-1.214,1.16,-0.012,2.596,1.6640000000000001,0.314,1.568,0.16899999999999998,-0.852,-2.282,3.983,-0.34700000000000003,-0.371,2.074,-1.7830000000000001,-2.8789999999999996,0.455,-2.812,-0.21899999999999997,-0.44,2.8539999999999996,0.213,0.503,-1.9180000000000001,-1.3119999999999998,1.4669999999999999,0.455,-0.401,-0.289,2.079,-3.117,-0.04,-3.1060000000000003,-0.064,0.052000000000000005,1.796,1.253,-1.3430000000000002,-0.419,0.531,-2.592,1.258,-1.001,-0.47200000000000003,-3.925,-0.092,1.3619999999999999,1.642,-2.903,0.381,-0.58,-1.2919999999999998,0.096,0.9840000000000001,-1.214,4.146,1.889,-2.256,0.9309999999999999,0.556,-4.553,-0.10800000000000001,0.442,-0.354,-0.745,-1.227,1.885,3.661,0.28300000000000003,-0.679,0.757,1.679,0.79,-2.017,1.0290000000000001,1.4509999999999998,1.215,-0.027000000000000003,-1.506,2.241,1.079,-0.259,-0.49700000000000005,-2.146,2.406,0.622,1.0659999999999998,0.23,0.21600000000000003,-2.935,1.423,1.99,2.891,-0.821,-2.0340000000000003,-0.10300000000000001,2.693,1.607,1.271,-1.7,-1.608,-0.953,-1.7480000000000002,1.8459999999999999,0.823,-2.9739999999999998,0.9109999999999999,-1.433,-0.902,-1.7830000000000001,-1.38,-0.004,0.209,-0.384,-2.841,2.865,-1.215,-0.768,-0.551,1.216,-0.254,2.9219999999999997,-3.9619999999999997,-0.17300000000000001,-0.74,2.006,-0.055,0.33399999999999996,1.1840000000000002,0.562,2.767,-1.5390000000000001,0.315,0.569,0.245,-2.313,0.539,-2.324,1.989,0.6940000000000001,4.521,-0.79,0.42700000000000005,-5.156000000000001,0.092,-1.122,-0.6559999999999999,-0.094,-2.432,0.8490000000000001,0.63,2.146,-0.598,1.296,-1.198,3.9989999999999997,1.3330000000000002,1.324,2.498,2.7239999999999998,0.953,-2.289,-2.3280000000000003,0.191,-1.386,-0.511,-0.415,-1.7630000000000001,0.423,-4.467,-2.044,0.254,0.222,-1.8730000000000002,-3.8169999999999997,0.113,-2.988,-1.889,-0.003,2.44,-4.053,-1.4040000000000001,-4.336,-0.335,1.713,-3.502,-0.374,-0.040999999999999995,0.193,0.006,1.376,-0.414,1.8230000000000002,0.982,1.489,-1.038,2.229,-1.057,2.21,-2.0,0.8340000000000001,1.656,-0.39299999999999996,-1.8530000000000002,-2.061,-0.9309999999999999,-2.94,0.925,2.6660000000000004,1.787,0.017,0.313,-1.176,1.194,-1.784,-0.20600000000000002,0.838,-1.88,-1.215,-0.032,-0.611,-2.342,-1.671,2.437,-1.46,0.905,3.9339999999999997,0.8140000000000001,-0.754,1.626,1.046,3.342,0.51,2.7,-1.734,1.023,-0.951,-1.275,-1.033,-2.35,-2.57,-4.876,0.635,2.049,0.192,2.316,1.112,-1.203,2.248,-1.732,-4.058,-3.728,-1.96,3.591,-0.212,-1.4169999999999998,-0.313,-0.856,1.8730000000000002,2.2230000000000003,2.023,0.5479999999999999,0.287,-2.818,-0.18600000000000003,1.828,0.098,0.568,1.294,-2.185,-1.198,0.652,-0.473,0.048,-0.905,2.555,0.172,1.156,-0.884,0.315,0.501,1.224,2.385,-1.861,-0.29600000000000004,-0.505,0.366,-3.2,1.075,-1.651,3.638,0.998,0.5479999999999999,0.29600000000000004,-3.053,0.337,-1.806,1.281,-1.195,0.758,0.504,0.105,-1.9040000000000001,2.696,-2.068,-0.841,-2.546,-1.263,-2.198,2.491,1.051,-2.2430000000000003,1.055,3.475,-0.674,2.218,1.101,0.767,1.357,1.482,-0.895,3.156,-2.5860000000000003,1.038,-1.621,0.604,0.971,0.925,1.41,2.617,-1.8119999999999998,3.4730000000000003,-1.906,1.2209999999999999,-0.301,-1.541,-0.425,-0.48200000000000004,-4.945,-0.48700000000000004,-3.9789999999999996,-0.622,1.618,2.4019999999999997,-1.8030000000000002,-2.8139999999999996,-4.216,-1.365,2.242,-2.951,-1.351,1.585,1.8319999999999999,-2.36,-0.648,1.768,0.185,-1.2590000000000001,1.104,0.21100000000000002,-0.8640000000000001,0.573,-0.05,0.6920000000000001,-0.45799999999999996,1.22,-2.1430000000000002,-1.54,0.9990000000000001,0.9740000000000001,0.051,-2.5540000000000003,2.762,0.011000000000000001,-3.6660000000000004,0.987,0.145,0.8640000000000001,1.156,0.927,0.33899999999999997,-0.049,2.142,2.31,1.032,0.515,1.347,-0.32299999999999995,0.514,2.324,-0.5329999999999999,-3.45,0.93,1.869,3.207,0.6659999999999999,-1.345,-4.622,0.105,1.5590000000000002,1.989,1.265,2.525,1.483,-0.6809999999999999,-2.51,0.462,2.2230000000000003,-4.086,-0.182,1.5530000000000002,-1.796,-1.474,0.563,2.481,-1.6280000000000001,0.22,1.248,-1.3619999999999999,1.5030000000000001,2.574,0.306,2.4,-1.933,-0.24,2.676,0.349,-1.831,-1.162,3.148,1.3019999999999998,-0.5529999999999999,-1.5830000000000002,-0.11699999999999999,1.429,3.4330000000000003,3.023,-0.34,-0.619,-0.165,-0.359,1.4709999999999999,-2.886,1.26,0.21100000000000002,-3.568,2.5340000000000003,-1.3159999999999998,0.972,-0.045,0.158,-0.48200000000000004,-2.653,-2.5669999999999997,-2.336,1.0859999999999999,0.767,0.41,-2.0869999999999997,-2.463,-3.4810000000000003,-3.487,-0.19699999999999998,-1.225,2.6430000000000002,0.8759999999999999,-1.4569999999999999,1.168,-0.031,-0.268,2.176,1.8659999999999999,-1.058,0.316,-1.694,-2.8089999999999997,-0.46299999999999997,-0.09,1.777,-0.831,2.633,0.7909999999999999,-1.645,-0.53,1.311,1.9769999999999999,-2.426,-3.0839999999999996,2.082,0.32,-0.081,0.473,2.189,-0.344,1.6669999999999998,-1.044,-0.22399999999999998,-0.32,1.05,0.736,0.762,1.4040000000000001,-0.48700000000000004,-2.6839999999999997,-0.924,-1.551,1.2429999999999999,-1.3719999999999999,-2.148,-1.5830000000000002,1.496,-2.273,-2.7769999999999997,0.58,2.835,1.0170000000000001,-0.479,0.502,0.631,0.43700000000000006,2.891,-0.298,2.541,2.7569999999999997,-1.141,2.2119999999999997,3.1,0.7070000000000001,-2.3680000000000003,0.929,-1.256,-2.763,-0.737,-0.581,-0.198,-1.489,-0.8290000000000001,2.617,-2.6489999999999996,-0.23399999999999999,-0.098,-2.617,-0.473,-3.0660000000000003,2.023,-1.685,0.742,-0.742,2.44,-1.767,-3.321,0.899,-0.843,-3.483,0.025,-0.87,-3.0210000000000004,1.7519999999999998,1.1440000000000001,-2.741,1.183,0.5920000000000001,-0.184,0.79,1.368,-0.55,0.674,-3.13,1.3630000000000002,1.085,1.435,2.222,0.129,-0.713,-0.6990000000000001,2.388,2.7560000000000002,2.457,1.778,2.362,-0.478,1.429,-0.7929999999999999,-0.52,-1.7630000000000001,1.643,-2.654,-1.8130000000000002,-0.135,-1.916,-2.149,-1.033,1.8019999999999998,-0.408,-2.512,1.6769999999999998,1.4869999999999999,1.9680000000000002,0.971,1.992,-0.618,-1.766,0.413,-2.149,-1.9180000000000001,-1.19,-2.397,-7.011,-2.064,0.052000000000000005,1.758,-0.084,-2.784,1.026,0.616,-0.9159999999999999,-0.685,-2.565,1.8780000000000001,-0.649,-2.076,-0.7509999999999999,1.969,1.7380000000000002,-2.49,0.354,1.079,1.845,1.9569999999999999,2.992,1.258,1.031,-0.875,1.07,-1.5190000000000001,1.671,0.09300000000000001,-1.9709999999999999,0.419,2.066,-4.18,1.9140000000000001,-0.68,1.713,-1.097,-0.46299999999999997,-3.696,-1.038,-0.39899999999999997,-0.267,2.281,-2.5869999999999997,-0.6970000000000001,-2.5469999999999997,-2.6660000000000004,0.456,0.903,-1.348,1.114,-1.5090000000000001,2.508,0.807,1.321,3.1710000000000003,2.291,0.973,-2.005,2.557,-2.076,-0.826,-0.374,-0.62,2.104,0.882,-3.597,1.075,-0.515,1.568,0.22,-3.1460000000000004,4.504,-1.768,-3.261,-0.861,-3.609,1.426,-0.098,1.929,1.808,0.134,-0.223,1.531,0.9420000000000001,0.7070000000000001
