perturbagen,10007,1001,10013,10038,10046,10049,10051,10057,10058,10059,10099,10112,10123,10131,10146,10150,10153,10165,1017,10174,10180,1019,10190,102,10206,1021,1022,10221,10227,10237,10245,1026,1027,10270,10273,10276,10285,1029,10298,10318,10320,10329,10362,10398,10434,10450,10451,10489,10491,10493,10494,1050,10513,1052,10523,10525,10557,10559,10589,10606,10610,10617,1062,10641,10644,10652,10668,10670,10681,10682,10695,1070,10730,10732,10765,10775,10776,10782,10797,10810,10813,10818,10845,10857,10892,10898,10904,10915,10921,10953,10954,10962,10969,10972,10973,11000,11004,11007,11011,11014,11031,11041,11044,11065,11072,11073,11098,1111,11137,11142,11151,11157,11168,11182,11188,11200,1123,11230,11232,11261,11284,11319,11325,11344,1153,116832,1212,1213,124583,1277,128,1282,1385,1398,1399,142,1429,1445,1452,1454,1459,1465,147179,148022,1500,1509,1514,1534,154,16,1605,1616,1633,1635,1643,1647,1662,1666,1676,1677,1738,1759,178,1786,1788,1802,1829,1831,1845,1846,1848,1861,1870,1891,1906,1950,1956,1958,1978,1981,1983,1994,200081,200734,2017,2037,2042,2048,2058,2063,2064,2065,207,2109,211,2113,2115,2131,2146,2184,2185,2195,2222,226,2263,2264,2274,22794,22796,22809,22823,22827,22841,2288,22883,22887,22889,22905,22908,22926,22934,23,230,23011,23013,23014,23029,23038,23039,23061,23076,23077,2309,23097,23131,23139,23142,23149,23161,23200,23210,23212,23223,23224,23244,23271,23300,23321,23325,23326,23335,23338,23365,23368,23378,23386,23410,23443,23463,23499,23512,23522,2353,23530,23536,2356,23585,23588,23597,23635,23636,23647,23658,23659,23670,24149,25,2523,2534,2542,2548,2553,256364,25793,25803,25805,2582,25825,25839,25874,25932,25966,2597,25976,25987,26001,26020,26036,26054,26064,26128,26136,26227,2624,2625,26292,26511,26520,2673,2690,26993,27032,27095,27109,27242,27244,27336,27346,2736,2745,2767,2769,2770,2771,2778,2810,2817,2852,2886,2887,2896,28969,2908,29082,29083,291,29103,2920,2946,2954,2956,2958,2961,29763,29890,29911,29916,29928,29937,29978,30,30001,3028,3033,3066,30836,30849,3091,3098,310,3108,3122,3156,3157,3162,3202,3206,323,3251,3280,329,3300,3303,3308,3312,3315,332,3329,3337,3383,3385,3398,3416,3454,348,3480,3482,3486,3508,351,355,3551,3553,3566,3597,3611,3628,3638,3682,3693,3725,375346,3775,3800,3815,387,388650,3895,39,3909,392,3925,3930,3964,3978,3988,4016,4043,4067,4088,4125,4144,4154,4172,4200,4208,4216,4232,427,4282,4303,4312,4313,4331,4482,4582,4605,4609,4616,4638,4651,466,4690,47,4775,4776,4780,4783,4791,4792,4793,4794,481,4817,4836,4846,4850,4851,4860,4864,4891,4893,4925,4927,4931,4998,501,5018,5019,5048,5050,5054,5058,50810,50813,50814,50865,5092,5096,51001,51005,51015,51021,51024,51026,51031,51053,51056,5106,51070,51071,5108,51097,5110,5111,51116,51160,51170,51203,51282,51293,51335,51375,51382,51385,51422,51465,51466,51495,5154,51569,51599,51635,51719,51742,5211,5223,5236,5255,5257,5261,5287,5289,5290,5300,5321,533,5331,53343,5347,5355,5357,5359,5366,5373,54205,5423,5427,5438,54386,5440,54438,54442,54499,54505,54512,54541,54623,5467,5468,54681,54733,5480,54807,54850,54881,54915,54957,5498,55008,55011,55012,55033,55038,55111,55127,55129,55148,55179,5525,55256,5529,55324,5547,55556,55604,55608,55620,5566,55699,55746,55748,55793,5580,55818,55825,5583,55837,55847,5588,55893,55958,5601,5603,5607,5613,5627,5641,5654,56654,56889,56924,56940,5696,5699,56997,57019,57048,5708,5710,57147,57149,5715,5716,57178,57192,572,5720,5721,57215,57406,5743,5747,5770,57761,5777,57804,5782,5788,5792,5796,581,5827,5829,5831,5836,58472,58478,58497,58533,5867,5873,5880,5883,5889,5891,5898,5899,5900,5909,5921,5925,5927,595,596,5971,5982,5985,5986,5993,5997,6009,60493,6050,60528,6117,6118,6119,6182,6184,6193,6194,6195,622,6251,6253,6275,6284,6304,6342,6347,637,63874,6390,63933,64080,642,644,64422,64428,64429,6443,6461,6464,64746,64781,64943,6499,6500,65057,6509,65123,652,6597,6599,66008,6603,6616,6622,664,665,6657,6659,6676,6696,6697,670,6709,6714,672,6772,6774,6777,6790,6793,6804,6810,6812,6813,6832,6839,6850,6856,6894,6908,6909,6915,6919,6944,695,6988,6990,701,7015,7016,7020,7027,7043,7048,7074,7077,7082,7088,7099,7105,7106,7153,7157,7158,7159,7165,7168,7264,727,7296,7319,7358,7376,7398,7416,7466,7485,7494,7511,7538,7690,7750,780,7849,7852,7866,7867,7874,79006,7905,79071,79073,79080,79090,79094,79143,79170,79174,79187,79600,79643,79716,7982,79850,79902,79921,7994,79947,79961,80204,80212,80347,80349,8050,8061,80746,80758,808,8091,813,81533,81544,8202,8204,823,8243,8270,831,8312,8318,8321,8324,8349,835,836,83743,8396,840,84159,843,8440,8444,8446,84617,847,84722,8480,84890,8503,8508,8518,8520,85236,85377,8550,8553,8569,8573,8574,8607,8624,8678,868,8720,8726,8727,873,8731,874,8800,8804,8821,8826,8835,8837,8851,8869,8870,8878,8884,8895,890,8900,891,8914,896,8974,8985,899,89910,8996,9016,9019,902,9053,90861,9093,9097,9112,91137,9124,9126,9128,9133,9134,9143,9170,9181,9183,91949,9212,9217,9221,9246,9261,9267,9270,9275,9276,9289,93487,93594,9375,94239,9448,9455,9467,9488,949,9491,9517,9519,9531,9533,9552,958,960,9637,9641,965,9650,9653,9670,9686,9688,9690,9695,9697,9702,9703,9709,9710,9712,9738,976,9761,9797,9801,9805,9813,9817,983,9833,9842,9847,9851,9854,9868,9897,9903,991,9915,9917,9918,9924,9926,9928,993,994,9943,9961,998,9988
ABL1,3.946,2.995,3.2110000000000003,-1.194,7.268,0.924,-0.489,6.577000000000001,-3.968,-4.819,-4.261,-0.24,3.2,-6.5520000000000005,-6.22,-0.138,1.4380000000000002,-3.62,1.556,0.19399999999999998,2.73,-2.89,-3.2119999999999997,-6.767,2.835,4.962,-4.244,2.314,-1.4480000000000002,-8.191,2.187,0.664,0.993,1.19,-9.596,-1.912,-5.57,-2.392,1.946,-1.703,4.164,-1.909,-5.037,3.1,-2.394,3.616,4.975,-5.019,-7.497000000000001,-3.778,-13.958,-0.32299999999999995,5.011,1.6,0.152,2.838,3.392,2.031,0.315,-3.012,6.0520000000000005,1.125,2.52,0.6970000000000001,-2.946,-1.365,4.787,-0.835,-0.01,-2.226,3.742,1.7730000000000001,-0.156,2.316,0.087,2.92,2.6860000000000004,1.5530000000000002,-0.515,1.76,3.8289999999999997,3.133,-1.8659999999999999,-2.591,1.456,2.1,1.1079999999999999,-0.295,2.628,-0.983,3.847,-1.3619999999999999,0.135,-0.535,-1.4040000000000001,0.893,-0.618,-1.8940000000000001,-1.476,-4.1419999999999995,5.138,1.709,1.321,-2.336,0.63,-1.624,-0.266,0.67,-3.7,1.61,1.43,3.595,0.095,-4.527,2.7060000000000004,-3.324,3.1069999999999998,0.377,-1.39,-1.084,-1.0590000000000002,0.348,-0.722,-6.074,4.5969999999999995,2.635,-2.222,-1.979,-3.488,0.684,-0.34299999999999997,0.601,1.41,-2.9189999999999996,0.276,-7.577000000000001,-1.421,-0.7929999999999999,1.426,-1.381,2.372,-11.354000000000001,0.55,-3.091,-1.861,2.454,0.8029999999999999,2.141,9.096,-3.96,-1.52,1.412,-1.4380000000000002,-8.497,-1.1640000000000001,2.575,1.305,-4.0569999999999995,0.511,2.94,-5.371,-4.6339999999999995,3.1519999999999997,-0.675,1.052,-2.505,-1.788,5.0569999999999995,1.9909999999999999,5.2589999999999995,-0.618,-6.355,4.544,-2.189,0.7959999999999999,3.361,-0.893,2.955,-4.258,1.0170000000000001,-3.133,2.178,0.644,-0.914,-2.509,-3.262,2.095,0.225,-4.131,-5.599,-1.605,-1.85,-1.178,-3.569,0.011000000000000001,-0.28800000000000003,2.98,-0.91,-0.507,-4.827,3.4,2.521,-1.587,-1.554,1.825,0.84,-1.661,0.247,-4.114,-4.541,2.9339999999999997,-3.693,3.964,-1.48,2.6289999999999996,2.8789999999999996,0.17600000000000002,1.4780000000000002,0.26899999999999996,-2.332,-2.5069999999999997,-1.3259999999999998,0.5,0.622,-1.776,-0.778,-2.638,0.5489999999999999,-3.542,-0.14300000000000002,-4.257,4.09,5.892,1.8840000000000001,1.247,-3.642,1.29,0.48700000000000004,3.205,1.308,-0.39399999999999996,5.82,1.5390000000000001,4.789,-2.1959999999999997,-1.396,-1.557,1.831,-8.826,-2.755,2.6489999999999996,-1.534,0.488,3.738,7.6610000000000005,3.7110000000000003,2.487,0.107,0.22899999999999998,-0.8540000000000001,-5.247999999999999,3.699,2.25,-2.989,1.385,-1.58,-0.087,-3.592,-2.737,4.0280000000000005,-1.165,0.9059999999999999,-3.767,1.6640000000000001,3.802,2.029,-23.013,2.171,3.89,0.573,2.148,0.9740000000000001,-1.3980000000000001,-1.073,0.45299999999999996,2.177,-1.1740000000000002,0.6809999999999999,0.23199999999999998,1.3090000000000002,-1.8519999999999999,0.511,-1.719,2.535,0.311,-1.3090000000000002,-2.011,0.8809999999999999,0.364,-0.597,-2.472,0.589,-2.327,1.985,3.852,-7.5889999999999995,-1.034,-5.362,-1.255,0.782,4.766,-4.253,-2.3890000000000002,-1.058,-0.45799999999999996,3.844,-0.08800000000000001,-3.514,3.721,-1.432,-4.189,3.258,4.446000000000001,-3.438,-8.412,0.8909999999999999,1.834,2.385,0.904,3.9360000000000004,2.011,0.945,-0.052000000000000005,-1.854,-1.564,-0.9259999999999999,3.44,1.209,-0.863,2.1519999999999997,-1.6980000000000002,-0.187,-3.1460000000000004,-1.655,3.53,1.8769999999999998,8.48,5.865,0.6970000000000001,6.257999999999999,2.7739999999999996,-3.6889999999999996,-2.3169999999999997,0.887,-4.213,1.8419999999999999,1.6540000000000001,-2.8480000000000003,-4.261,-3.614,2.678,4.606,2.158,-0.958,1.55,-2.238,0.5760000000000001,3.7569999999999997,-3.34,-0.141,1.396,1.7080000000000002,2.0180000000000002,0.494,-4.507,-3.943,-0.306,-4.315,1.81,-0.387,-6.1129999999999995,3.888,0.429,1.263,0.183,-1.855,-0.9440000000000001,-0.883,6.621,0.285,-1.409,3.377,3.248,-0.628,2.76,-2.1630000000000003,-0.43,3.9139999999999997,-1.929,0.071,-0.84,2.682,0.655,4.859,3.3810000000000002,-0.92,-0.336,2.833,-3.2969999999999997,3.1310000000000002,-5.978,-3.187,-2.124,-0.439,-2.68,1.954,0.86,2.967,4.496,0.848,-1.037,-2.343,-2.26,-2.9819999999999998,-2.475,4.565,0.778,-1.578,-2.2119999999999997,-8.857999999999999,-0.738,3.932,0.37799999999999995,5.227,1.456,1.705,-1.045,-4.52,1.3259999999999998,2.7310000000000003,1.047,-1.521,0.643,-2.715,4.273,3.367,-0.586,5.652,0.607,-5.327999999999999,2.66,2.806,-4.905,2.086,-1.354,1.149,5.301,2.416,-5.8229999999999995,3.8810000000000002,-3.216,0.64,0.341,-5.431,-0.10800000000000001,1.1540000000000001,-5.01,-4.649,0.22,1.047,-4.779,-2.51,3.0580000000000003,1.527,2.772,1.463,1.719,-5.445,-4.298,0.39899999999999997,-1.3090000000000002,2.8339999999999996,-5.227,-1.706,-1.0190000000000001,0.321,-0.45899999999999996,-1.3980000000000001,-0.907,1.115,-4.2219999999999995,-1.972,-4.486000000000001,0.109,-5.888999999999999,-4.734,2.296,-3.219,-0.34600000000000003,2.129,3.093,-3.247,1.825,-6.6,4.147,1.484,0.841,2.043,-2.296,0.363,4.519,-1.3719999999999999,-0.767,-0.6,0.7659999999999999,-2.989,-7.434,-6.07,-0.311,-6.454,1.5930000000000002,-4.323,2.947,1.357,0.447,0.21100000000000002,0.804,1.79,0.396,-1.335,-0.243,0.128,-0.39899999999999997,1.334,-1.555,-8.857000000000001,1.3559999999999999,-1.3969999999999998,-4.737,0.353,3.7760000000000002,2.9610000000000003,0.67,-4.265,-0.361,0.395,-2.9619999999999997,0.938,4.4510000000000005,1.831,2.073,-2.116,0.28600000000000003,-2.431,-1.695,-5.3,-0.02,2.479,0.59,3.1719999999999997,-2.049,-1.436,3.055,3.9530000000000003,2.6489999999999996,-3.827,2.376,-1.169,4.215,-3.193,-7.621,-6.452000000000001,-2.062,0.29100000000000004,-0.363,0.297,4.607,0.604,0.33899999999999997,-6.812,2.186,-4.462,0.7240000000000001,0.77,-3.799,0.6940000000000001,3.722,1.653,0.96,4.685,0.635,5.432,-2.659,-2.344,2.552,1.075,0.619,2.6710000000000003,4.132,-5.296,-0.991,2.313,2.7060000000000004,-1.686,-1.1059999999999999,2.767,-1.499,-1.3659999999999999,-1.5619999999999998,0.843,1.516,-0.8959999999999999,2.574,2.5340000000000003,1.415,6.847,-3.983,-4.6339999999999995,-9.414,-0.779,5.485,3.734,-2.336,2.859,-3.219,0.907,0.675,-4.592,1.916,1.733,-0.8270000000000001,1.416,-1.787,-0.161,-6.755,-3.475,4.06,1.5319999999999998,0.28600000000000003,0.07200000000000001,1.069,1.6969999999999998,-0.861,3.375,-0.013999999999999999,6.358,3.991,-1.787,0.767,2.313,-3.887,1.54,4.03,-1.311,1.335,0.5489999999999999,-4.933,-0.14800000000000002,-1.122,-4.468999999999999,2.8169999999999997,-6.928999999999999,-2.004,-1.944,-0.233,-6.721,2.61,-0.146,-3.6830000000000003,-2.381,0.469,-2.736,-3.89,-1.692,4.217,-2.094,-2.995,-1.942,4.625,-0.738,1.764,-2.576,4.556,-3.112,0.33,2.3169999999999997,0.59,1.7630000000000001,-3.722,4.805,-5.442,4.03,0.7040000000000001,1.138,2.119,1.976,-4.9319999999999995,0.713,0.5760000000000001,1.49,5.935,-0.815,1.9580000000000002,-3.502,-1.391,2.7319999999999998,-5.29,2.267,1.416,-3.7680000000000002,-0.6759999999999999,3.2939999999999996,1.135,-2.206,-0.615,-4.311,-0.076,-1.254,1.436,1.614,2.016,-0.5820000000000001,-0.012,-0.47600000000000003,4.102,3.4189999999999996,-3.109,-5.525,-1.733,0.19899999999999998,3.282,1.96,-2.238,-0.355,0.963,5.242999999999999,3.92,0.12300000000000001,2.165,1.476,0.42,3.3080000000000003,1.3419999999999999,2.8280000000000003,1.294,2.2769999999999997,-2.8339999999999996,2.086,-1.507,4.372,4.027,2.315,-1.308,1.4409999999999998,-0.191,-3.737,-5.843999999999999,-2.4459999999999997,1.473,0.755,1.827,0.136,-1.254,2.1109999999999998,-6.18,1.2690000000000001,-6.6370000000000005,2.9130000000000003,0.013000000000000001,-7.422000000000001,-3.432,3.8819999999999997,-3.784,-0.968,1.6440000000000001,4.526,-1.2770000000000001,0.591,-0.585,3.2289999999999996,-0.11900000000000001,-0.32,2.08,-2.932,0.348,-5.751,-5.622999999999999,-3.4939999999999998,4.004,-2.8339999999999996,-0.009000000000000001,3.8689999999999998,4.126,1.045,5.222,4.024,-3.847,2.861,-4.894,-3.72,-0.762,1.47,5.494,1.744,8.978,2.483,-5.53,-2.069,-5.721,0.77,1.85,0.39299999999999996,3.447,-2.76,2.077,0.03,1.7730000000000001,3.988,-3.78,-3.372,-1.699,0.7020000000000001,-3.6310000000000002,2.6010000000000004,-2.15,2.951,3.514,2.99,3.464,1.181,-1.0759999999999998,-3.42,-1.486,2.917,3.392,2.024,5.252999999999999,1.459,-4.718,-3.611,0.514,3.103,4.8580000000000005,4.063,-7.045,-3.8510000000000004,-1.9869999999999999,-3.772,0.265,3.61,2.668,1.5,1.227,-0.126,-1.3130000000000002,-2.109,0.344,3.199,1.883,-2.252,-2.263,-0.624,-2.763,0.075,4.435,0.141,2.696,2.9019999999999997,1.426,3.033,0.209,4.827,-3.7039999999999997,-7.53,-3.2769999999999997,-3.02,-0.63,4.352,0.237,-3.827,1.4240000000000002,1.95,0.733,3.616,1.2109999999999999,0.73,1.446,-2.181,0.868,4.428999999999999,-8.905,-7.471,-1.825,-2.064,-6.532,-0.7440000000000001,1.6740000000000002,-3.279,-1.4769999999999999,0.626,-0.878,2.414,0.40299999999999997,2.737,-0.083,-0.568,4.247,-2.267,-0.833,0.698,3.719,0.614,0.47100000000000003,-9.682,-0.040999999999999995,5.566,2.3080000000000003,-0.47700000000000004,2.46,-2.787,2.154,2.202,1.181,-9.18,3.7,-0.557,4.945,4.1,4.487,0.098,0.38299999999999995,0.551,-5.01,0.498,-2.924,1.262,1.215,0.565,2.3609999999999998,1.92,-4.406000000000001,-3.051,0.14,1.979,1.641,-0.28300000000000003,4.703,-0.7170000000000001,0.49200000000000005,-2.006,-0.747,-0.521,-0.995,-3.7960000000000003,-3.0239999999999996,-0.828,-1.557,1.052,0.721,-5.97,3.71,2.5540000000000003,-0.99,-0.698,9.138,-3.623,0.49,-0.06,1.198,0.9209999999999999,-6.872999999999999,1.544,-7.938,-2.787,-0.10400000000000001,-3.262,1.034,3.2319999999999998
